coord_id,island_id,component_id,component_name,ra_hms_cont,dec_dms_cont,ra_deg_cont,dec_deg_cont,ra_err,dec_err,freq,flux_peak,flux_peak_err,flux_int,flux_int_err,maj_axis,min_axis,pos_ang,maj_axis_err,min_axis_err,pos_ang_err,maj_axis_deconv,min_axis_deconv,pos_ang_deconv,maj_axis_deconv_err,min_axis_deconv_err,pos_ang_deconv_err,chi_squared_fit,rms_fit_gauss,spectral_index,spectral_curvature,spectral_index_err,spectral_curvature_err,rms_image,has_siblings,fit_is_estimate,spectral_index_from_TT,flag_c4,comment,coord,nn_separation,flux_peak_condon,flux_peak_selavy,flux_peak_err_condon,flux_peak_err_selavy,island_id_reference,component_id_reference,component_name_reference,ra_hms_cont_reference,dec_dms_cont_reference,ra_deg_cont_reference,dec_deg_cont_reference,ra_err_reference,dec_err_reference,freq_reference,flux_peak_reference,flux_peak_err_reference,flux_int_reference,flux_int_err_reference,maj_axis_reference,min_axis_reference,pos_ang_reference,maj_axis_err_reference,min_axis_err_reference,pos_ang_err_reference,maj_axis_deconv_reference,min_axis_deconv_reference,pos_ang_deconv_reference,maj_axis_deconv_err_reference,min_axis_deconv_err_reference,pos_ang_deconv_err_reference,chi_squared_fit_reference,rms_fit_gauss_reference,spectral_index_reference,spectral_curvature_reference,spectral_index_err_reference,spectral_curvature_err_reference,rms_image_reference,has_siblings_reference,fit_is_estimate_reference,spectral_index_from_TT_reference,flag_c4_reference,comment_reference,coord_reference,nn_separation_reference,flux_peak_condon_reference,flux_peak_selavy_reference,flux_peak_err_condon_reference,flux_peak_err_selavy_reference,separation,dra,ddec,flux_peak_ratio
2275,SB30904_island_3001,SB30904_component_3001a,J001849+005047,00:18:49.7,+00:50:47,4.707018,0.846463,0.43,0.39,887.5,2.550,0.237,3.305,0.343,15.80,13.79,67.35,1.03,0.89,0.34,8.06,5.68,38.98,1.63,4.86,29.87,28.377,724.914,-99.00,-99.00,0.00,0.00,0.231,0.0,0.0,1.0,0.0,,"4.707018,0.846463",0.036667,2.550,2.571,0.237,0.167,RACS_0012+00A_island_2084,RACS_0012+00A_component_2084a,J001849+005045,00:18:49.6,+00:50:45,4.706543,0.845993,0.05,0.03,887.5,3.521,0.665,5.004,0.054,30.03,17.89,91.21,0.19,0.18,0.44,18.47,5.59,78.32,0.09,1.50,0.92,0.207,56.937,-5.36,-99.00,0.00,0.00,0.668,0.0,0.0,1.0,0.0,,"4.706543,0.845993",0.057976,3.521,3.643,0.665,0.012,0.000668,0.000475,0.000470,0.724
2276,SB30904_island_3003,SB30904_component_3003a,J000121+014336,00:01:21.8,+01:43:36,0.341016,1.726916,0.60,0.53,887.5,2.628,0.277,2.825,0.477,14.92,12.06,76.30,1.43,1.24,0.34,5.39,0.00,64.14,6.42,0.00,19.03,0.665,132.337,-99.00,-99.00,0.00,0.00,0.285,0.0,0.0,1.0,0.0,,"0.341016,1.726916",0.056247,2.628,2.659,0.277,0.264,RACS_0012+00A_island_2358,RACS_0012+00A_component_2358a,J000121+014337,00:01:21.7,+01:43:37,0.340470,1.727025,0.07,0.03,887.5,2.351,0.403,2.465,0.048,29.08,13.69,92.64,0.30,0.22,0.48,16.62,0.00,83.19,0.13,0.00,0.92,0.415,89.381,-1.47,-99.00,0.00,0.00,0.419,0.0,0.0,1.0,0.0,,"0.34047,1.727025",0.056574,2.351,2.423,0.403,0.013,0.000557,0.000546,-0.000109,1.118
2277,SB30904_island_3007,SB30904_component_3007a,J000038-005836,00:00:38.0,-00:58:36,0.158374,-0.976759,0.63,0.55,887.5,2.625,0.286,2.804,0.496,15.00,11.91,85.78,1.49,1.29,0.33,5.40,0.00,88.23,6.79,0.00,4.01,2.221,241.772,-99.00,-99.00,0.00,0.00,0.295,0.0,0.0,1.0,0.0,,"0.158374,-0.976759",0.060340,2.625,2.658,0.286,0.276,RACS_0012+00A_island_2387,RACS_0012+00A_component_2387a,J000038-005833,00:00:38.0,-00:58:33,0.158260,-0.976046,0.04,0.02,887.5,2.100,0.419,2.178,0.028,26.64,14.66,91.12,0.18,0.16,0.42,12.46,0.00,73.53,0.21,0.00,1.04,0.075,42.243,-3.28,-99.00,0.00,0.00,0.424,0.0,0.0,1.0,0.0,,"0.15826,-0.976046",0.059884,2.100,2.182,0.419,0.007,0.000722,0.000114,-0.000713,1.250
2278,SB30904_island_3010,SB30904_component_3010a,J000059-011550,00:00:59.5,-01:15:50,0.247869,-1.264009,0.22,0.26,887.5,2.378,0.268,6.449,0.246,31.27,14.50,88.95,0.53,0.60,0.03,27.97,7.96,89.28,0.01,0.84,0.04,27.339,542.190,-99.00,-99.00,0.00,0.00,0.276,0.0,0.0,1.0,0.0,,"0.247869,-1.264009",0.073048,2.378,2.410,0.268,0.064,RACS_0012+00A_island_2113,RACS_0012+00A_component_2113a,J000059-011549,00:00:59.8,-01:15:49,0.249300,-1.263773,0.58,0.13,887.5,3.128,0.318,8.204,0.343,63.26,15.94,94.86,2.11,0.83,0.58,58.47,0.00,-85.94,0.02,0.00,0.64,62.532,645.661,-2.51,-99.00,0.00,0.00,0.413,0.0,0.0,1.0,0.0,,"0.2493,-1.263773",0.073299,3.128,3.182,0.318,0.053,0.001450,-0.001431,-0.000236,0.760
2279,SB30904_island_3017,SB30904_component_3017a,J000412-023503,00:04:12.6,-02:35:03,1.052432,-2.584274,0.48,0.43,887.5,2.526,0.293,3.657,0.388,16.18,14.97,65.79,1.15,0.98,0.60,9.31,7.55,18.82,1.11,2.73,45.82,8.668,420.588,-99.00,-99.00,0.00,0.00,0.281,0.0,0.0,1.0,0.0,,"1.052432,-2.584274",0.034314,2.526,2.557,0.293,0.175,RACS_0012+00A_island_2345,RACS_0012+00A_component_2345a,J000412-023503,00:04:12.6,-02:35:03,1.052658,-2.584400,0.02,0.01,887.5,2.427,0.434,2.451,0.019,25.56,15.00,91.78,0.09,0.10,0.25,10.17,0.00,68.65,0.21,0.00,0.77,0.029,26.561,-5.15,-99.00,0.00,0.00,0.431,0.0,0.0,1.0,0.0,,"1.052658,-2.5844",0.034493,2.427,2.501,0.434,0.004,0.000259,-0.000226,0.000126,1.041
2280,SB30904_island_3018,SB30904_component_3018a,J001216-011743,00:12:16.6,-01:17:43,3.069035,-1.295289,0.51,0.44,887.5,2.583,0.234,2.841,0.390,14.27,12.94,82.29,1.19,1.03,0.57,4.61,2.76,-1.02,13.51,44.71,21.13,3.506,276.063,-99.00,-99.00,0.00,0.00,0.237,0.0,0.0,1.0,0.0,,"3.069035,-1.295289",0.028763,2.583,2.605,0.234,0.213,RACS_0012+00A_island_2293,RACS_0012+00A_component_2293a,J001216-011741,00:12:16.6,-01:17:41,3.069094,-1.294868,0.21,0.17,887.5,2.615,0.405,4.394,0.190,29.38,21.88,107.16,0.79,0.97,3.36,16.80,14.48,-53.48,2.46,3.69,20.88,16.204,408.714,-4.08,-99.00,0.00,0.00,0.400,0.0,0.0,1.0,0.0,,"3.069094,-1.294868",0.029220,2.615,2.675,0.405,0.041,0.000425,-0.000059,-0.000421,0.988
2281,SB30904_island_3020,SB30904_component_3020a,J000215-012828,00:02:15.9,-01:28:28,0.566252,-1.474574,0.26,0.27,887.5,2.187,0.268,5.774,0.236,27.57,16.00,120.06,0.62,0.63,0.05,24.13,9.55,-57.18,0.00,0.57,0.23,51.348,838.689,-99.00,-99.00,0.00,0.00,0.263,0.0,0.0,1.0,0.0,,"0.566252,-1.474574",0.033613,2.187,2.218,0.268,0.066,RACS_0012+00A_island_2349,RACS_0012+00A_component_2349a,J000216-012829,00:02:16.1,-01:28:29,0.566914,-1.474735,0.18,0.10,887.5,2.370,0.397,3.363,0.127,33.92,15.89,101.33,0.72,0.58,1.08,23.68,0.00,-79.77,0.14,0.00,1.72,2.894,216.063,-0.36,-99.00,0.00,0.00,0.415,0.0,0.0,1.0,0.0,,"0.566914,-1.474735",0.033578,2.370,2.441,0.397,0.028,0.000681,-0.000662,0.000161,0.923
2282,SB30904_island_3021,SB30904_component_3021a,J000302+025602,00:03:02.6,+02:56:02,0.760841,2.934135,0.62,0.56,887.5,2.526,0.353,3.483,0.506,17.93,12.78,96.32,1.47,1.31,0.21,11.35,3.71,-78.55,0.47,10.04,2.79,2.561,263.095,-99.00,-99.00,0.00,0.00,0.352,0.0,0.0,1.0,0.0,,"0.760841,2.934135",0.044301,2.526,2.574,0.353,0.236,RACS_0012+00A_island_1708,RACS_0012+00A_component_1708a,J000302+025603,00:03:02.9,+02:56:03,0.762120,2.934203,0.05,0.04,887.5,5.235,1.045,6.540,0.098,26.46,17.81,101.49,0.22,0.24,0.73,10.57,7.48,-88.97,1.90,4.13,5.37,0.199,61.294,0.47,-99.00,0.00,0.00,1.026,0.0,0.0,1.0,0.0,,"0.76212,2.934203",0.045392,5.235,5.429,1.045,0.021,0.001279,-0.001277,-0.000068,0.482
2283,SB30904_island_3022,SB30904_component_3022a,J001717+001154,00:17:17.0,+00:11:54,4.320897,0.198495,0.62,0.57,887.5,2.582,0.269,2.638,0.488,15.42,11.09,61.60,1.50,1.30,0.25,7.26,0.00,49.74,0.93,0.00,7.21,0.177,72.097,-99.00,-99.00,0.00,0.00,0.284,0.0,0.0,1.0,0.0,,"4.320897,0.198495",0.019003,2.582,2.613,0.269,0.279,RACS_0012+00A_island_2153,RACS_0012+00A_component_2153a,J001717+001154,00:17:17.2,+00:11:54,4.321782,0.198610,0.15,0.08,887.5,3.190,0.646,4.774,0.160,33.93,16.54,98.19,0.70,0.54,0.94,23.76,3.20,-84.80,0.13,13.40,1.51,0.984,132.533,-6.35,-99.00,0.00,0.00,0.681,0.0,0.0,1.0,0.0,,"4.321782,0.19861",0.141906,3.190,3.329,0.646,0.029,0.000892,-0.000885,-0.000115,0.810
2284,SB30904_island_3029,SB30904_component_3029a,J000633+013946,00:06:33.9,+01:39:46,1.641148,1.663047,0.55,0.50,887.5,2.561,0.289,3.162,0.441,16.03,12.89,68.15,1.32,1.15,0.29,8.24,3.56,54.00,1.33,12.29,12.71,1.524,190.519,-99.00,-99.00,0.00,0.00,0.288,0.0,0.0,1.0,0.0,,"1.641148,1.663047",0.021637,2.561,2.593,0.289,0.223,RACS_0012+00A_island_2235,RACS_0012+00A_component_2235a,J000633+013947,00:06:33.8,+01:39:47,1.640810,1.663106,0.06,0.04,887.5,2.891,0.588,3.238,0.069,25.31,16.67,90.68,0.29,0.30,1.00,10.55,0.00,57.69,0.67,0.00,3.16,0.165,64.308,4.02,-99.00,0.00,0.00,0.577,0.0,0.0,1.0,0.0,,"1.64081,1.663106",0.022074,2.891,3.002,0.588,0.014,0.000343,0.000338,-0.000059,0.886
2285,SB30904_island_3031,SB30904_component_3031a,J000833-012900,00:08:33.5,-01:29:00,2.139746,-1.483509,0.52,0.46,887.5,2.574,0.243,2.846,0.407,15.48,11.99,73.48,1.24,1.08,0.25,6.85,0.00,63.53,2.08,0.00,8.55,1.061,157.093,-99.00,-99.00,0.00,0.00,0.248,0.0,0.0,1.0,0.0,,"2.139746,-1.483509",0.046795,2.574,2.598,0.243,0.220,RACS_0012+00A_island_2310,RACS_0012+00A_component_2310a,J000833-012900,00:08:33.4,-01:29:00,2.139237,-1.483370,0.05,0.03,887.5,2.664,0.463,2.881,0.041,26.81,15.33,93.19,0.20,0.18,0.47,12.47,0.00,76.53,0.28,0.00,1.30,0.215,64.917,-5.30,-99.00,0.00,0.00,0.461,0.0,0.0,1.0,0.0,,"2.139237,-1.48337",0.046764,2.664,2.742,0.463,0.010,0.000527,0.000509,-0.000139,0.966
2286,SB30904_island_3033,SB30904_component_3033a,J000643-031321,00:06:43.3,-03:13:21,1.680606,-3.222689,0.59,0.65,887.5,2.483,0.378,3.503,0.520,15.76,14.86,152.29,1.57,1.34,1.08,9.96,5.22,-13.54,0.89,0.34,11.99,2.141,254.724,-99.00,-99.00,0.00,0.00,0.368,0.0,0.0,1.0,0.0,,"1.680606,-3.222689",0.082698,2.483,2.536,0.378,0.240,RACS_0012+00A_island_2226,RACS_0012+00A_component_2226a,J000643-031324,00:06:43.0,-03:13:24,1.679347,-3.223426,0.45,0.14,887.5,2.767,0.448,5.025,0.270,44.99,15.28,97.12,1.63,0.88,1.01,37.93,0.00,-84.25,0.06,0.00,1.24,8.234,327.015,-3.28,-99.00,0.00,0.00,0.519,0.0,0.0,1.0,0.0,,"1.679347,-3.223426",0.123574,2.767,2.861,0.448,0.046,0.001457,0.001257,0.000737,0.897
2287,SB30904_island_3036,SB30904_component_3036a,J002229+013044,00:22:29.4,+01:30:44,5.622351,1.512311,0.53,0.47,887.5,2.548,0.284,3.275,0.422,16.72,12.87,77.76,1.26,1.10,0.23,9.20,4.25,73.05,1.08,8.54,3.59,0.924,144.894,-99.00,-99.00,0.00,0.00,0.282,0.0,0.0,1.0,0.0,,"5.622351,1.512311",0.021593,2.548,2.579,0.284,0.207,RACS_0012+00A_island_2028,RACS_0012+00A_component_2028a,J002229+013043,00:22:29.1,+01:30:43,5.621203,1.512217,0.14,0.13,887.5,3.634,0.560,7.590,0.206,29.96,26.64,108.70,0.57,0.82,5.57,21.31,17.41,6.36,0.37,0.78,7.69,8.204,274.345,0.80,-99.00,0.00,0.00,0.570,0.0,0.0,1.0,0.0,,"5.621203,1.512217",0.093622,3.634,3.721,0.560,0.036,0.001151,0.001148,0.000094,0.701
2288,SB30904_island_3037,SB30904_component_3037a,J000241-003228,00:02:41.6,-00:32:28,0.673155,-0.541306,0.30,0.30,887.5,2.323,0.315,6.089,0.285,28.15,15.49,143.00,0.68,0.72,0.05,25.17,7.52,-34.82,0.01,0.90,0.18,16.793,493.331,-99.00,-99.00,0.00,0.00,0.314,0.0,0.0,1.0,0.0,,"0.673155,-0.541306",0.034594,2.323,2.365,0.315,0.079,RACS_0012+00A_island_2123,RACS_0012+00A_component_2123a,J000241-003229,00:02:41.6,-00:32:29,0.673346,-0.541525,0.25,0.85,887.5,2.970,0.486,14.077,0.790,60.54,29.27,175.97,3.80,2.87,2.02,58.14,17.10,-2.29,0.03,1.72,1.85,9.335,302.519,-2.59,-99.00,0.00,0.00,0.656,0.0,0.0,1.0,0.0,,"0.673346,-0.541525",0.068154,2.970,3.108,0.486,0.040,0.000291,-0.000191,0.000219,0.782
2289,SB30904_island_3039,SB30904_component_3039a,J000941-010337,00:09:41.4,-01:03:37,2.422579,-1.060397,0.51,0.49,887.5,2.565,0.230,2.673,0.404,14.92,11.73,54.73,1.25,1.09,0.27,6.73,0.00,36.90,0.65,0.00,10.40,6.619,387.857,-99.00,-99.00,0.00,0.00,0.238,0.0,0.0,1.0,0.0,,"2.422579,-1.060397",0.099029,2.565,2.587,0.230,0.228,RACS_0012+00A_island_2348,RACS_0012+00A_component_2348a,J000941-010335,00:09:41.3,-01:03:35,2.422122,-1.059773,0.06,0.03,887.5,2.410,0.423,2.860,0.046,29.87,15.08,96.44,0.26,0.21,0.45,17.62,0.00,-89.95,0.12,0.00,0.88,0.235,68.606,1.61,-99.00,0.00,0.00,0.433,0.0,0.0,1.0,0.0,,"2.422122,-1.059773",0.099236,2.410,2.485,0.423,0.010,0.000773,0.000457,-0.000624,1.065
2290,SB30904_island_3047,SB30904_component_3047a,J002326+021414,00:23:26.6,+02:14:14,5.860840,2.237386,0.62,0.54,887.5,2.522,0.298,2.961,0.475,15.22,12.89,96.34,1.46,1.27,0.42,6.49,3.63,-61.02,4.64,20.04,38.88,1.187,184.124,-99.00,-99.00,0.00,0.00,0.300,0.0,0.0,1.0,0.0,,"5.86084,2.237386",0.040936,2.522,2.557,0.298,0.249,RACS_0012+00A_island_2195,RACS_0012+00A_component_2195a,J002326+021414,00:23:26.4,+02:14:14,5.859963,2.237298,0.46,0.16,887.5,2.812,0.542,5.970,0.357,45.36,17.49,88.38,1.95,1.22,1.46,38.65,4.50,85.19,0.06,15.55,1.77,5.133,274.733,-2.04,-99.00,0.00,0.00,0.627,0.0,0.0,1.0,0.0,,"5.859963,2.237298",0.040918,2.812,2.945,0.542,0.047,0.000881,0.000876,0.000088,0.897
2291,SB30904_island_3051,SB30904_component_3051a,J000525-031635,00:05:25.9,-03:16:35,1.358097,-3.276576,0.88,0.87,887.5,2.528,0.340,2.266,0.690,12.62,11.78,132.01,2.20,1.91,1.67,2.36,0.00,-16.60,11.60,0.00,32.78,0.199,95.050,-99.00,-99.00,0.00,0.00,0.370,0.0,0.0,1.0,0.0,,"1.358097,-3.276576",0.044035,2.528,2.581,0.340,0.433,RACS_0012+00A_island_2002,RACS_0012+00A_component_2002a,J000525-031637,00:05:25.9,-03:16:37,1.358001,-3.277060,0.12,0.06,887.5,3.817,0.682,4.960,0.131,31.68,15.54,92.03,0.46,0.38,0.74,20.84,0.00,84.30,0.12,0.00,1.26,1.095,135.112,-3.74,-99.00,0.00,0.00,0.705,0.0,0.0,1.0,0.0,,"1.358001,-3.27706",0.130520,3.817,3.943,0.682,0.030,0.000493,0.000096,0.000484,0.662
2292,SB30904_island_3053,SB30904_component_3053a,J000501-004805,00:05:01.2,-00:48:05,1.255080,-0.801634,0.60,0.53,887.5,2.521,0.294,3.041,0.467,17.02,11.84,86.82,1.41,1.24,0.20,9.70,0.00,88.15,0.73,0.00,0.80,0.662,127.040,-99.00,-99.00,0.00,0.00,0.300,0.0,0.0,1.0,0.0,,"1.25508,-0.801634",0.049335,2.521,2.556,0.294,0.238,RACS_0012+00A_island_1909,RACS_0012+00A_component_1909a,J000500-004805,00:05:00.9,-00:48:05,1.253878,-0.801501,0.06,0.03,887.5,4.250,0.690,5.115,0.076,29.53,15.54,91.91,0.23,0.21,0.45,17.49,0.00,81.19,0.10,0.00,0.88,0.484,88.320,-5.11,-99.00,0.00,0.00,0.696,0.0,0.0,1.0,0.0,,"1.253878,-0.801501",0.048586,4.250,4.361,0.690,0.020,0.001209,0.001202,-0.000133,0.593
2293,SB30904_island_3056,SB30904_component_3056a,J001653-024623,00:16:53.7,-02:46:23,4.223763,-2.773132,0.80,0.70,887.5,2.500,0.381,2.950,0.618,15.59,12.53,83.37,1.90,1.65,0.42,6.87,3.24,82.37,5.16,31.90,2.21,0.509,137.289,-99.00,-99.00,0.00,0.00,0.389,0.0,0.0,1.0,0.0,,"4.223763,-2.773132",0.076318,2.500,2.559,0.381,0.324,RACS_0012+00A_island_2052,RACS_0012+00A_component_2052a,J001653-024622,00:16:53.7,-02:46:22,4.223868,-2.772906,0.15,0.08,887.5,3.598,0.515,4.960,0.140,32.92,16.05,95.70,0.51,0.42,0.82,22.41,0.00,-89.11,0.11,0.00,1.35,5.179,249.792,-1.52,-99.00,0.00,0.00,0.529,0.0,0.0,1.0,0.0,,"4.223868,-2.772906",0.077119,3.598,3.674,0.515,0.037,0.000249,-0.000105,-0.000226,0.695
2296,SB30904_island_3059,SB30904_component_3059a,J000201+002048,00:02:01.8,+00:20:48,0.507674,0.346839,0.57,0.53,887.5,2.604,0.244,2.584,0.449,14.56,11.44,121.74,1.38,1.19,0.30,6.48,0.00,-40.75,0.18,0.00,9.57,1.039,169.848,-99.00,-99.00,0.00,0.00,0.257,0.0,0.0,1.0,0.0,,"0.507674,0.346839",0.063788,2.604,2.629,0.244,0.262,RACS_0012+00A_island_2329,RACS_0012+00A_component_2329a,J000201+002049,00:02:01.8,+00:20:49,0.507434,0.347170,0.08,0.04,887.5,2.499,0.446,2.671,0.063,28.16,14.39,92.26,0.35,0.28,0.63,15.09,0.00,80.30,0.23,0.00,1.37,0.509,99.950,-5.62,-99.00,0.00,0.00,0.455,0.0,0.0,1.0,0.0,,"0.507434,0.34717",0.082367,2.499,2.579,0.446,0.016,0.000409,0.000240,-0.000331,1.042
2298,SB30904_island_3063,SB30904_component_3063a,J001531-015341,00:15:31.4,-01:53:41,3.880949,-1.894967,0.40,0.35,887.5,2.471,0.281,4.237,0.325,17.04,16.86,66.91,0.96,0.80,3.18,11.76,9.68,-3.69,0.02,0.59,17.02,3.524,244.384,-99.00,-99.00,0.00,0.00,0.264,0.0,0.0,1.0,0.0,,"3.880949,-1.894967",0.032645,2.471,2.499,0.281,0.129,RACS_0012+00A_island_2111,RACS_0012+00A_component_2111a,J001531-015342,00:15:31.2,-01:53:42,3.880112,-1.895104,0.10,0.07,887.5,3.350,0.558,6.546,0.123,32.72,22.73,95.13,0.42,0.47,1.23,22.26,15.56,84.46,0.21,0.62,2.88,2.415,158.616,-2.68,-99.00,0.00,0.00,0.570,0.0,0.0,1.0,0.0,,"3.880112,-1.895104",0.033376,3.350,3.444,0.558,0.022,0.000848,0.000837,0.000137,0.738
2299,SB30904_island_3066,SB30904_component_3066a,J001022-015637,00:10:22.4,-01:56:37,2.593305,-1.943862,0.48,0.47,887.5,2.548,0.223,2.718,0.381,14.57,12.31,48.43,1.19,1.03,0.35,6.58,0.00,25.33,0.22,0.00,13.62,1.120,165.282,-99.00,-99.00,0.00,0.00,0.228,0.0,0.0,1.0,0.0,,"2.593305,-1.943862",0.020450,2.548,2.568,0.223,0.212,RACS_0012+00A_island_2303,RACS_0012+00A_component_2303a,J001022-015638,00:10:22.5,-01:56:38,2.593815,-1.944045,0.79,0.19,887.5,2.397,0.388,5.298,0.377,47.93,17.44,92.25,2.58,1.48,1.59,41.49,5.52,-89.85,0.07,14.11,1.90,13.592,417.445,3.03,-99.00,0.00,0.00,0.453,0.0,0.0,1.0,0.0,,"2.593815,-1.944045",0.020333,2.397,2.480,0.388,0.047,0.000542,-0.000510,0.000183,1.063
2300,SB30904_island_3067,SB30904_component_3067a,J001334+022522,00:13:34.7,+02:25:22,3.394482,2.422974,0.61,0.60,887.5,2.454,0.403,3.925,0.546,22.00,11.98,126.53,1.46,1.40,0.13,17.67,0.00,-49.29,0.00,0.00,0.90,0.309,95.316,-99.00,-99.00,0.00,0.00,0.416,0.0,0.0,1.0,0.0,,"3.394482,2.422974",0.075356,2.454,2.523,0.403,0.222,RACS_0012+00A_island_2175,RACS_0012+00A_component_2175a,J001334+022523,00:13:34.7,+02:25:23,3.394433,2.423101,0.05,0.03,887.5,3.165,0.571,4.021,0.057,28.25,17.06,92.98,0.22,0.22,0.58,15.30,2.37,77.73,0.20,11.77,1.45,0.185,60.850,-1.09,-99.00,0.00,0.00,0.566,0.0,0.0,1.0,0.0,,"3.394433,2.423101",0.075511,3.165,3.263,0.571,0.012,0.000136,0.000049,-0.000127,0.776
2301,SB30904_island_3069,SB30904_component_3069a,J000108-010956,00:01:08.4,-01:09:56,0.284800,-1.165769,0.45,0.44,887.5,2.214,0.287,3.788,0.368,23.60,12.07,83.21,1.06,1.04,0.08,18.99,0.00,83.08,0.05,0.00,0.10,33.880,849.032,-99.00,-99.00,0.00,0.00,0.295,0.0,0.0,1.0,0.0,,"0.2848,-1.165769",0.049188,2.214,2.253,0.287,0.140,RACS_0012+00A_island_2371,RACS_0012+00A_component_2371a,J000108-010956,00:01:08.4,-01:09:56,0.284907,-1.165731,0.28,0.17,887.5,2.120,0.413,4.581,0.221,37.99,21.34,105.88,1.30,1.23,2.12,29.22,13.98,-72.78,0.16,1.43,3.19,4.080,241.428,-3.91,-99.00,0.00,0.00,0.445,0.0,0.0,1.0,0.0,,"0.284907,-1.165731",0.048906,2.120,2.210,0.413,0.029,0.000114,-0.000107,-0.000038,1.044
2302,SB30904_island_3071,SB30904_component_3071a,J002434+020324,00:24:34.6,+02:03:24,6.144107,2.056839,0.70,0.68,887.5,2.498,0.316,2.661,0.553,14.84,11.96,130.36,1.74,1.51,0.41,7.56,0.00,-33.64,0.27,0.00,10.24,0.983,184.123,-99.00,-99.00,0.00,0.00,0.328,0.0,0.0,1.0,0.0,,"6.144107,2.056839",0.036745,2.498,2.540,0.316,0.309,RACS_0012+00A_island_2121,RACS_0012+00A_component_2121a,J002434+020325,00:24:34.5,+02:03:25,6.143557,2.057065,0.03,0.02,887.5,3.423,0.580,2.871,0.038,21.87,14.61,104.71,0.13,0.15,0.54,0.00,0.00,7.41,0.00,0.00,2.16,0.129,54.067,-3.24,-99.00,0.00,0.00,0.567,0.0,0.0,1.0,0.0,,"6.143557,2.057065",0.036932,3.423,3.514,0.580,0.012,0.000594,0.000550,-0.000226,0.730
2303,SB30904_island_3073,SB30904_component_3073a,J000137-020555,00:01:37.8,-02:05:55,0.407392,-2.098724,0.61,0.60,887.5,2.498,0.313,3.015,0.498,16.74,12.02,48.68,1.52,1.33,0.23,10.26,0.00,37.96,0.13,0.00,4.91,0.710,144.482,-99.00,-99.00,0.00,0.00,0.319,0.0,0.0,1.0,0.0,,"0.407392,-2.098724",0.021417,2.498,2.538,0.313,0.254,RACS_0012+00A_island_2388,RACS_0012+00A_component_2388a,J000137-020554,00:01:37.5,-02:05:54,0.406291,-2.098433,0.09,0.06,887.5,2.029,0.426,2.775,0.069,30.22,16.96,93.65,0.43,0.40,0.90,18.47,3.20,84.06,0.20,10.22,1.81,0.357,86.200,-1.93,-99.00,0.00,0.00,0.434,0.0,0.0,1.0,0.0,,"0.406291,-2.098433",0.028320,2.029,2.118,0.426,0.013,0.001138,0.001100,-0.000291,1.231
2304,SB30904_island_3079,SB30904_component_3079a,J001611+022641,00:16:11.4,+02:26:41,4.047628,2.444862,0.39,0.37,887.5,2.432,0.335,5.058,0.348,23.03,15.04,67.78,0.92,0.87,0.09,18.41,8.67,64.87,0.06,1.09,0.56,3.412,253.710,-99.00,-99.00,0.00,0.00,0.324,0.0,0.0,1.0,0.0,,"4.047628,2.444862",0.013984,2.432,2.474,0.335,0.119,RACS_0012+00A_island_2109,RACS_0012+00A_component_2109a,J001611+022642,00:16:11.3,+02:26:42,4.046910,2.445164,0.22,0.10,887.5,3.289,0.645,5.875,0.242,36.07,18.61,92.09,1.02,0.81,1.44,26.99,8.28,86.61,0.13,2.78,2.15,1.980,180.155,-0.30,-99.00,0.00,0.00,0.683,0.0,0.0,1.0,0.0,,"4.04691,2.445164",0.029965,3.289,3.425,0.645,0.037,0.000778,0.000717,-0.000302,0.739
2305,SB30904_island_3080,SB30904_component_3080a,J000804-012917,00:08:04.2,-01:29:17,2.017497,-1.488059,0.66,0.60,887.5,2.566,0.266,2.458,0.504,13.91,11.53,67.21,1.58,1.37,0.45,2.96,0.00,39.58,15.59,0.00,37.98,0.415,115.744,-99.00,-99.00,0.00,0.00,0.282,0.0,0.0,1.0,0.0,,"2.017497,-1.488059",0.065090,2.566,2.597,0.266,0.302,RACS_0012+00A_island_2257,RACS_0012+00A_component_2257a,J000804-012915,00:08:04.4,-01:29:15,2.018141,-1.487629,0.06,0.03,887.5,2.859,0.487,4.138,0.052,35.25,15.56,91.97,0.27,0.19,0.31,25.89,0.00,86.80,0.03,0.00,0.46,0.302,68.738,-0.32,-99.00,0.00,0.00,0.517,0.0,0.0,1.0,0.0,,"2.018141,-1.487629",0.064548,2.859,2.950,0.487,0.011,0.000774,-0.000644,-0.000430,0.898
2306,SB30904_island_3083,SB30904_component_3083a,J000240+025209,00:02:40.6,+02:52:09,0.669277,2.869244,0.67,0.59,887.5,2.461,0.320,2.955,0.506,15.88,12.59,76.19,1.58,1.37,0.33,7.63,3.19,68.01,2.54,22.05,10.24,0.495,124.344,-99.00,-99.00,0.00,0.00,0.323,0.0,0.0,1.0,0.0,,"0.669277,2.869244",0.054019,2.461,2.503,0.320,0.261,RACS_0012+00A_island_2165,RACS_0012+00A_component_2165a,J000240+025210,00:02:40.1,+02:52:10,0.666947,2.869666,0.18,0.11,887.5,3.129,0.600,4.200,0.192,30.54,16.59,105.29,0.78,0.72,1.52,18.53,3.87,-72.62,0.39,13.40,3.06,1.931,190.856,-3.71,-99.00,0.00,0.00,0.611,0.0,0.0,1.0,0.0,,"0.666947,2.869666",0.054005,3.129,3.244,0.600,0.038,0.002365,0.002327,-0.000422,0.787
